Date,AAPL,CSCO,IBM,MSFT
2018-04-17,44.560001373291016,44.59000015258789,153.83364868164062,96.06999969482422
2018-04-18,44.459999084472656,44.630001068115234,142.2466583251953,96.44000244140624
2018-04-19,43.20000076293945,44.560001373291016,141.20458984375,96.11000061035156
2018-04-20,41.43000030517578,44.09000015258789,138.52772521972656,95.0
2018-04-23,41.310001373291016,44.25,139.4455108642578,95.3499984741211
2018-04-24,40.73500061035156,43.7400016784668,139.15870666503906,93.12000274658205
2018-04-25,40.91249847412109,43.709999084472656,139.52198791503906,92.30999755859376
2018-04-26,41.05500030517578,44.209999084472656,140.26768493652344,94.26000213623048
2018-04-27,40.58000183105469,44.709999084472656,140.03823852539062,95.81999969482422
2018-04-30,41.31499862670898,44.290000915527344,138.5850830078125,93.5199966430664
2018-05-01,42.275001525878906,44.83000183105469,138.62332153320312,95.0
2018-05-02,44.14250183105469,43.86000061035156,136.1854705810547,93.51000213623048
2018-05-03,44.22249984741211,44.43999862670898,135.74569702148438,94.06999969482422
2018-05-04,45.95750045776367,45.29999923706055,137.58126831054688,95.16000366210938
2018-05-07,46.290000915527344,45.72999954223633,136.92160034179688,96.22000122070312
2018-05-08,46.51250076293945,45.709999084472656,136.71128845214844,95.80999755859376
2018-05-09,46.84000015258789,46.040000915527344,136.3384246826172,96.94000244140624
2018-05-10,47.5099983215332,46.29999923706055,137.89674377441406,97.91000366210938
2018-05-11,47.147499084472656,45.93000030517578,137.8011474609375,97.6999969482422
2018-05-14,47.03749847412109,45.70000076293945,137.95411682128906,98.02999877929688
2018-05-15,46.61000061035156,45.47999954223633,137.41873168945312,97.31999969482422
2018-05-16,47.04499816894531,45.15999984741211,138.26959228515625,97.1500015258789
2018-05-17,46.747501373291016,43.459999084472656,138.1453094482422,96.18000030517578
2018-05-18,46.57749938964844,43.209999084472656,137.74378967285156,96.36000061035156
2018-05-21,46.907501220703125,43.75,139.09178161621094,97.5999984741211
2018-05-22,46.790000915527344,43.650001525878906,138.70936584472656,97.5
2018-05-23,47.09000015258789,43.68000030517578,138.30784606933594,98.66000366210938
2018-05-24,47.03749847412109,43.56999969482422,137.73422241210938,98.30999755859376
2018-05-25,47.14500045776367,43.2599983215332,137.32313537597656,98.36000061035156
2018-05-29,46.97499847412109,42.970001220703125,135.0095672607422,98.01000213623048
2018-05-30,46.875,42.84999847412109,136.34799194335938,98.9499969482422
2018-05-31,46.71749877929688,42.709999084472656,135.09559631347656,98.83999633789062
2018-06-01,47.560001373291016,43.65999984741211,135.70745849609375,100.79000091552734
2018-06-04,47.95750045776367,43.58000183105469,136.74952697753906,101.66999816894533
2018-06-05,48.32749938964844,43.66999816894531,137.3804931640625,102.19000244140624
2018-06-06,48.494998931884766,44.2599983215332,138.34608459472656,102.48999786376952
2018-06-07,48.3650016784668,43.650001525878906,138.96749877929688,100.87999725341795
2018-06-08,47.92499923706055,43.47999954223633,139.71319580078125,101.62999725341795
2018-06-11,47.807498931884766,43.68999862670898,140.13385009765625,101.0500030517578
2018-06-12,48.06999969482422,43.93999862670898,140.4110870361328,101.30999755859376
2018-06-13,47.67499923706055,44.0099983215332,139.91395568847656,100.8499984741211
2018-06-14,47.70000076293945,44.68999862670898,138.8145294189453,101.41999816894533
2018-06-15,47.209999084472656,44.25,138.9961700439453,100.12999725341795
2018-06-18,47.185001373291016,44.209999084472656,138.12619018554688,100.86000061035156
2018-06-19,46.42250061035156,43.81999969482422,137.5717010498047,100.86000061035156
2018-06-20,46.625,43.7400016784668,136.35755920410156,101.87000274658205
2018-06-21,46.3650016784668,43.15999984741211,135.03823852539062,101.13999938964844
2018-06-22,46.22999954223633,43.20000076293945,135.06692504882812,100.41000366210938
2018-06-25,45.54249954223633,42.290000915527344,132.68641662597656,98.38999938964844
2018-06-26,46.10749816894531,42.54999923706055,132.9636688232422,99.08000183105467
2018-06-27,46.040000915527344,42.33000183105469,131.4340362548828,97.54000091552734
2018-06-28,46.375,42.93999862670898,133.88145446777344,98.62999725341795
2018-06-29,46.27750015258789,43.02999877929688,133.55641174316406,98.61000061035156
2018-07-02,46.79499816894531,42.810001373291016,133.70936584472656,100.01000213623048
2018-07-03,45.97999954223633,42.66999816894531,133.43212890625,99.0500030517578
2018-07-05,46.34999847412109,42.560001373291016,135.2103271484375,99.76000213623048
2018-07-06,46.99250030517578,42.709999084472656,136.21414184570312,101.16000366210938
2018-07-09,47.64500045776367,42.66999816894531,138.04014587402344,101.8499984741211
2018-07-10,47.587501525878906,42.86000061035156,138.34608459472656,102.12000274658205
2018-07-11,46.970001220703125,42.56999969482422,138.5659637451172,101.9800033569336
2018-07-12,47.75749969482422,43.58000183105469,140.0095672607422,104.19000244140624
2018-07-13,47.83250045776367,41.77999877929688,139.48374938964844,105.43000030517578
2018-07-16,47.727500915527344,42.5,139.06309509277344,104.91000366210938
2018-07-17,47.86249923706055,42.34000015258789,137.1797332763672,105.9499969482422
2018-07-18,47.59999847412109,42.209999084472656,138.1644287109375,105.12000274658205
2018-07-19,47.970001220703125,42.400001525878906,142.67686462402344,104.4000015258789
2018-07-20,47.86000061035156,42.0099983215332,139.91395568847656,106.2699966430664
2018-07-23,47.90250015258789,42.060001373291016,139.29254150390625,107.97000122070312
2018-07-24,48.25,42.38999938964844,139.94264221191406,107.66000366210938
2018-07-25,48.70500183105469,43.15999984741211,140.17208862304688,110.83000183105467
2018-07-26,48.5525016784668,43.52999877929688,140.2581329345703,109.62000274658205
2018-07-27,47.744998931884766,42.56999969482422,138.7667236328125,107.68000030517578
2018-07-30,47.477500915527344,42.16999816894531,139.09178161621094,105.37000274658205
2018-07-31,47.5724983215332,42.290000915527344,138.55641174316406,106.08000183105467
2018-08-01,50.375,41.86000061035156,137.18930053710938,106.27999877929688
2018-08-02,51.84749984741211,42.52999877929688,136.67303466796875,107.56999969482422
2018-08-03,51.997501373291016,42.83000183105469,141.20458984375,108.04000091552734
2018-08-06,52.26750183105469,43.29999923706055,139.6080322265625,108.12999725341795
2018-08-07,51.77750015258789,43.58000183105469,140.54493713378906,108.87999725341795
2018-08-08,51.8125,43.84000015258789,140.43020629882812,109.48999786376952
2018-08-09,52.220001220703125,43.77999877929688,138.4034423828125,109.66999816894533
2018-08-10,51.88249969482422,43.77999877929688,138.12619018554688,109.0
2018-08-13,52.21749877929688,43.75,136.4340362548828,108.20999908447266
2018-08-14,52.4375,44.0,137.05545043945312,109.55999755859376
2018-08-15,52.560001373291016,43.86000061035156,137.58126831054688,107.66000366210938
2018-08-16,53.33000183105469,45.15999984741211,138.94837951660156,107.63999938964844
2018-08-17,54.39500045776367,45.869998931884766,139.63670349121094,107.58000183105467
2018-08-20,53.8650016784668,46.220001220703125,140.06692504882812,106.87000274658205
2018-08-21,53.7599983215332,45.77999877929688,139.55067443847656,105.9800033569336
2018-08-22,53.76250076293945,45.9900016784668,138.85276794433594,107.05999755859376
2018-08-23,53.872501373291016,46.02000045776367,138.97705078125,107.55999755859376
2018-08-24,54.040000915527344,46.31999969482422,139.61758422851562,108.4000015258789
2018-08-27,54.48500061035156,46.59000015258789,140.23899841308594,109.5999984741211
2018-08-28,54.92499923706055,46.95000076293945,140.14340209960938,110.26000213623048
2018-08-29,55.744998931884766,47.47999954223633,141.05162048339844,112.0199966430664
2018-08-30,56.25749969482422,47.150001525878906,139.51242065429688,111.9499969482422
2018-08-31,56.907501220703125,47.77000045776367,140.03823852539062,112.33000183105467
2018-09-04,57.09000015258789,47.72999954223633,139.27342224121094,111.70999908447266
2018-09-05,56.71749877929688,47.27000045776367,140.2103271484375,108.48999786376952
2018-09-06,55.775001525878906,47.27999877929688,139.9521942138672,108.73999786376952
2018-09-07,55.32500076293945,47.04999923706055,139.0535430908203,108.20999908447266
2018-09-10,54.58250045776367,47.06999969482422,139.24473571777344,109.37999725341795
2018-09-11,55.962501525878906,47.02999877929688,140.0478057861328,111.23999786376952
2018-09-12,55.26750183105469,46.88999938964844,140.12428283691406,111.70999908447266
2018-09-13,56.602500915527344,47.2400016784668,142.3996124267578,112.91000366210938
2018-09-14,55.959999084472656,47.400001525878906,141.806884765625,113.37000274658205
2018-09-17,54.470001220703125,47.11000061035156,141.4340362548828,112.13999938964844
2018-09-18,54.560001373291016,47.459999084472656,142.02676391601562,113.20999908447266
2018-09-19,54.59249877929688,47.27999877929688,142.50477600097656,111.6999969482422
2018-09-20,55.00749969482422,47.72999954223633,144.50286865234375,113.56999969482422
2018-09-21,54.415000915527344,48.560001373291016,144.69407653808594,114.26000213623048
2018-09-24,55.1974983215332,48.43999862670898,143.43212890625,114.66999816894533
2018-09-25,55.54750061035156,48.470001220703125,142.3613739013672,114.4499969482422
2018-09-26,55.10499954223633,48.40999984741211,144.94264221191406,113.9800033569336
2018-09-27,56.23749923706055,48.33000183105469,144.8374786376953,114.41000366210938
2018-09-28,56.435001373291016,48.650001525878906,144.5602264404297,114.37000274658205
2018-10-01,56.81499862670898,48.869998931884766,146.27151489257812,115.61000061035156
2018-10-02,57.31999969482422,49.0099983215332,146.988525390625,115.1500015258789
2018-10-03,58.01750183105469,49.13999938964844,146.48184204101562,115.16999816894533
2018-10-04,56.997501373291016,48.380001068115234,144.6558380126953,112.79000091552734
2018-10-05,56.0724983215332,48.130001068115234,142.47610473632812,112.12999725341795
2018-10-08,55.942501068115234,47.52000045776367,141.86424255371094,110.8499984741211
2018-10-09,56.71749877929688,47.4900016784668,140.7648162841797,112.26000213623048
2018-10-10,54.09000015258789,45.630001068115234,136.4149169921875,106.16000366210938
2018-10-11,53.61249923706055,44.119998931884766,132.90631103515625,105.91000366210938
2018-10-12,55.52750015258789,45.709999084472656,134.6558380126953,109.56999969482422
2018-10-15,54.34000015258789,44.66999816894531,134.92352294921875,107.5999984741211
2018-10-16,55.53749847412109,45.81999969482422,138.73805236816406,111.0
2018-10-17,55.29750061035156,45.93999862670898,128.15487670898438,110.70999908447266
2018-10-18,54.005001068115234,45.459999084472656,124.8087921142578,108.5
2018-10-19,54.82749938964844,45.34000015258789,123.4225616455078,108.66000366210938
2018-10-22,55.16249847412109,45.7599983215332,124.3021011352539,109.62999725341795
2018-10-23,55.682498931884766,45.41999816894531,125.43977355957033,108.0999984741211
2018-10-24,53.772499084472656,44.06999969482422,121.6156768798828,102.31999969482422
2018-10-25,54.95000076293945,45.470001220703125,120.88909912109376,108.3000030517578
2018-10-26,54.07500076293945,44.25,119.3021011352539,106.95999908447266
2018-10-29,53.060001373291016,43.84000015258789,114.37858581542967,103.8499984741211
2018-10-30,53.32500076293945,44.58000183105469,110.3250503540039,103.7300033569336
2018-10-31,54.71500015258789,45.75,110.35372924804688,106.80999755859376
2018-11-01,55.55500030517578,45.650001525878906,111.6921615600586,105.91999816894533
2018-11-02,51.869998931884766,45.47999954223633,110.58317565917967,106.16000366210938
2018-11-05,50.397499084472656,46.13999938964844,114.78011322021484,107.51000213623048
2018-11-06,50.942501068115234,46.5,117.7055435180664,107.72000122070312
2018-11-07,52.48749923706055,47.900001525878906,119.34990692138672,111.95999908447266
2018-11-08,52.122501373291016,48.43999862670898,117.95410919189452,111.75
2018-11-09,51.11750030517578,47.11000061035156,118.1070785522461,109.56999969482422
2018-11-12,48.54249954223633,45.619998931884766,115.58317565917967,106.87000274658205
2018-11-13,48.057498931884766,45.119998931884766,115.52581024169922,106.94000244140624
2018-11-14,46.70000076293945,44.33000183105469,114.91395568847656,104.97000122070312
2018-11-15,47.852500915527344,46.77000045776367,116.09942626953124,107.27999877929688
2018-11-16,48.38249969482422,46.34999847412109,116.22370910644533,108.29000091552734
2018-11-19,46.46500015258789,45.75,115.01911926269533,104.62000274658205
2018-11-20,44.244998931884766,44.4900016784668,112.04589080810548,101.70999908447266
2018-11-21,44.19499969482422,44.88999938964844,113.35564422607422,103.11000061035156
2018-11-23,43.0724983215332,44.540000915527344,112.0363311767578,103.06999969482422
2018-11-26,43.65499877929688,45.56999969482422,114.3021011352539,106.47000122070312
2018-11-27,43.560001373291016,46.119998931884766,114.75143432617188,107.13999938964844
2018-11-28,45.23500061035156,47.290000915527344,117.5908203125,111.12000274658205
2018-11-29,44.88750076293945,47.34000015258789,116.13766479492188,110.19000244140624
2018-11-30,44.64500045776367,47.869998931884766,118.80496978759766,110.88999938964844
2018-12-03,46.20500183105469,48.7400016784668,119.79923248291016,112.08999633789062
2018-12-04,44.17250061035156,47.34999847412109,116.25238800048828,108.5199966430664
2018-12-06,43.68000030517578,48.38999938964844,118.46080017089844,109.19000244140624
2018-12-07,42.122501373291016,46.43999862670898,114.09178161621094,104.81999969482422
2018-12-10,42.400001525878906,46.86000061035156,115.80306243896484,107.58999633789062
2018-12-11,42.157501220703125,47.09000015258789,115.57361602783205,108.58999633789062
2018-12-12,42.275001525878906,47.41999816894531,115.8317413330078,109.08000183105467
2018-12-13,42.73749923706055,47.470001220703125,115.42064666748048,109.4499969482422
2018-12-14,41.369998931884766,45.81999969482422,114.6271514892578,106.02999877929688
2018-12-17,40.98500061035156,44.20000076293945,110.9942626953125,102.88999938964844
2018-12-18,41.51750183105469,44.060001373291016,111.52007293701172,103.97000122070312
2018-12-19,40.22249984741211,43.13999938964844,111.30975341796876,103.69000244140624
2018-12-20,39.20750045776367,42.4900016784668,108.04971313476562,101.51000213623048
2018-12-21,37.682498931884766,41.84999847412109,106.06118774414062,98.2300033569336
2018-12-24,36.70750045776367,40.27999877929688,102.83938598632812,94.12999725341795
2018-12-26,39.29249954223633,42.470001220703125,106.49139404296876,100.55999755859376
2018-12-27,39.03749847412109,42.90999984741211,108.77629089355467,101.18000030517578
2018-12-28,39.057498931884766,42.77000045776367,108.05927276611328,100.38999938964844
2018-12-31,39.435001373291016,43.33000183105469,108.67112731933594,101.56999969482422
2019-01-02,39.47999954223633,42.95000076293945,110.14340209960938,101.12000274658205
2019-01-03,35.54750061035156,41.06999969482422,107.94454956054688,97.4000015258789
2019-01-04,37.06499862670898,42.91999816894531,112.16061401367188,101.93000030517578
2019-01-07,36.98249816894531,43.209999084472656,112.95410919189452,102.05999755859376
2019-01-08,37.6875,43.560001373291016,114.56022644042967,102.8000030517578
2019-01-09,38.32749938964844,43.31999969482422,115.38240814208984,104.2699966430664
2019-01-10,38.45000076293945,43.2400016784668,116.4340362548828,103.5999984741211
2019-01-11,38.0724983215332,43.4900016784668,116.11854553222656,102.8000030517578
2019-01-14,37.5,43.209999084472656,115.0956039428711,102.0500030517578
2019-01-15,38.26750183105469,44.02000045776367,116.37667083740234,105.01000213623048
2019-01-16,38.73500061035156,43.959999084472656,116.2715072631836,105.37999725341795
2019-01-17,38.96500015258789,44.209999084472656,116.81644439697266,106.12000274658205
2019-01-18,39.20500183105469,45.02999877929688,118.37476348876952,107.70999908447266
2019-01-22,38.32500076293945,44.77999877929688,117.13192749023438,105.68000030517578
2019-01-23,38.47999954223633,45.459999084472656,127.04589080810548,106.70999908447266
2019-01-24,38.17499923706055,45.61000061035156,126.70172119140624,106.1999969482422
2019-01-25,39.43999862670898,46.130001068115234,128.07839965820312,107.16999816894533
2019-01-28,39.07500076293945,45.75,128.36520385742188,105.08000183105467
2019-01-29,38.66999816894531,45.959999084472656,128.4225616455078,102.94000244140624
2019-01-30,41.3125,46.709999084472656,128.47036743164062,106.37999725341795
2019-01-31,41.61000061035156,47.290000915527344,128.50860595703125,104.43000030517578
2019-02-01,41.630001068115234,47.34000015258789,128.2026824951172,102.77999877929688
2019-02-04,42.8125,47.34999847412109,129.24473571777344,105.73999786376952
2019-02-05,43.54499816894531,47.2599983215332,129.5889129638672,107.22000122070312
2019-02-06,43.560001373291016,47.47999954223633,130.32504272460938,106.02999877929688
2019-02-07,42.73500061035156,46.70000076293945,127.33269500732422,105.2699966430664
2019-02-08,42.602500915527344,47.18999862670898,127.82982635498048,105.66999816894533
2019-02-11,42.35749816894531,47.58000183105469,128.09751892089844,105.25
2019-02-12,42.72249984741211,47.88999938964844,130.06692504882812,106.88999938964844
2019-02-13,42.54499816894531,47.5,131.47227478027344,106.80999755859376
2019-02-14,42.70000076293945,48.400001525878906,130.47801208496094,106.9000015258789
2019-02-15,42.60499954223633,49.43000030517578,131.95985412597656,108.22000122070312
2019-02-19,42.73249816894531,49.650001525878906,132.6003875732422,108.16999816894533
2019-02-20,43.00749969482422,49.630001068115234,131.93116760253906,107.1500015258789
2019-02-21,42.76499938964844,49.40999984741211,131.7781982421875,109.41000366210938
2019-02-22,43.24250030517578,50.11000061035156,133.12619018554688,110.97000122070312
2019-02-25,43.557498931884766,50.790000915527344,133.32696533203125,111.58999633789062
2019-02-26,43.58250045776367,51.18000030517578,133.57553100585938,112.36000061035156
2019-02-27,43.71749877929688,51.59000015258789,133.04971313476562,112.16999816894533
2019-02-28,43.28749847412109,51.77000045776367,132.05545043945312,112.02999877929688
2019-03-01,43.74250030517578,51.40999984741211,133.07839965820312,112.52999877929688
2019-03-04,43.962501525878906,51.15999984741211,132.34225463867188,112.26000213623048
2019-03-05,43.88249969482422,51.29999923706055,131.81643676757812,111.6999969482422
2019-03-06,43.630001068115234,51.66999816894531,130.95602416992188,111.75
2019-03-07,43.125,51.290000915527344,129.4072723388672,110.38999938964844
2019-03-08,43.227500915527344,51.06999969482422,129.14913940429688,110.51000213623048
2019-03-11,44.72499847412109,51.91999816894531,131.65391540527344,112.83000183105467
2019-03-12,45.227500915527344,52.150001525878906,132.1988525390625,113.62000274658205
2019-03-13,45.4275016784668,52.59000015258789,132.46653747558594,114.5
2019-03-14,45.932498931884766,52.7400016784668,132.68641662597656,114.58999633789062
2019-03-15,46.52999877929688,53.20000076293945,133.29827880859375,115.91000366210938
2019-03-18,47.005001068115234,53.5099983215332,134.04397583007812,117.56999969482422
2019-03-19,46.63249969482422,53.310001373291016,134.31166076660156,117.6500015258789
2019-03-20,47.040000915527344,53.2599983215332,133.46080017089844,117.5199966430664
2019-03-21,48.772499084472656,53.93999862670898,135.21987915039062,120.22000122070312
2019-03-22,47.76250076293945,52.7400016784668,133.31739807128906,117.0500030517578
2019-03-25,47.185001373291016,52.72999954223633,133.0592803955078,117.66000366210938
2019-03-26,46.6974983215332,53.22999954223633,134.0535430908203,117.91000366210938
2019-03-27,47.11750030517578,53.13999938964844,133.11663818359375,116.7699966430664
2019-03-28,47.18000030517578,53.36000061035156,133.7667236328125,116.93000030517578
2019-03-29,47.48749923706055,53.9900016784668,134.89483642578125,117.94000244140624
2019-04-01,47.810001373291016,54.97999954223633,136.9980926513672,119.0199966430664
2019-04-02,48.505001068115234,55.290000915527344,136.71128845214844,119.19000244140624
2019-04-03,48.837501525878906,55.630001068115234,137.31358337402344,119.97000122070312
2019-04-04,48.92250061035156,55.13999938964844,136.50096130371094,119.36000061035156
2019-04-05,49.25,55.209999084472656,136.97897338867188,119.88999938964844
2019-04-08,50.025001525878906,55.4900016784668,137.08413696289062,119.93000030517578
2019-04-09,49.875,55.18000030517578,135.8604278564453,119.27999877929688
2019-04-10,50.15499877929688,55.81999969482422,136.73040771484375,120.19000244140624
2019-04-11,49.73749923706055,55.59999847412109,137.4569854736328,120.33000183105467
2019-04-12,49.71749877929688,56.290000915527344,138.0019073486328,120.9499969482422
2019-04-15,49.807498931884766,56.560001373291016,137.5717010498047,121.0500030517578
2019-04-16,49.8125,56.95000076293945,138.75717163085938,120.7699966430664
2019-04-17,50.782501220703125,56.310001373291016,132.9923553466797,121.7699966430664
2019-04-18,50.96500015258789,56.400001525878906,134.15870666503906,123.37000274658205
2019-04-22,51.13249969482422,56.34000015258789,132.7820281982422,123.76000213623048
2019-04-23,51.869998931884766,56.68999862670898,134.26385498046875,125.44000244140624
2019-04-24,51.790000915527344,56.880001068115234,133.79541015625,125.01000213623048
2019-04-25,51.31999969482422,56.33000183105469,132.53346252441406,129.14999389648438
2019-04-26,51.07500076293945,55.880001068115234,133.30784606933594,129.88999938964844
2019-04-29,51.15250015258789,56.130001068115234,132.93499755859375,129.77000427246094
2019-04-30,50.16749954223633,55.95000076293945,134.10133361816406,130.60000610351562
2019-05-01,52.630001068115234,55.58000183105469,134.3785858154297,127.87999725341795
2019-05-02,52.28749847412109,54.93999862670898,133.4512481689453,126.20999908447266
2019-05-03,52.9375,54.93999862670898,134.08221435546875,128.89999389648438
2019-05-06,52.119998931884766,54.59000015258789,134.2064971923828,128.14999389648438
2019-05-07,50.71500015258789,53.45000076293945,131.58700561523438,125.5199966430664
2019-05-08,50.72499847412109,53.470001220703125,131.93116760253906,125.51000213623048
2019-05-09,50.18000030517578,52.91999816894531,129.3881378173828,125.5
2019-05-10,49.29499816894531,53.36000061035156,129.3690185546875,127.12999725341795
2019-05-13,46.43000030517578,51.29999923706055,125.64053344726562,123.3499984741211
2019-05-14,47.165000915527344,52.02000045776367,127.44741821289062,124.7300033569336
2019-05-15,47.72999954223633,52.43999862670898,128.48948669433594,126.0199966430664
2019-05-16,47.52000045776367,55.93000030517578,129.90440368652344,128.92999267578125
2019-05-17,47.25,56.34999847412109,128.41299438476562,128.07000732421875
2019-05-20,45.772499084472656,56.0099983215332,129.17782592773438,126.22000122070312
2019-05-21,46.650001525878906,56.52000045776367,130.44932556152344,126.9000015258789
2019-05-22,45.69499969482422,55.68999862670898,130.35372924804688,127.66999816894533
2019-05-23,44.915000915527344,54.18999862670898,126.56787872314452,126.18000030517578
2019-05-24,44.74250030517578,54.369998931884766,126.46271514892578,126.23999786376952
2019-05-28,44.557498931884766,53.93000030517578,124.7227554321289,126.16000366210938
2019-05-29,44.345001220703125,53.18000030517578,123.9866180419922,124.94000244140624
2019-05-30,44.57500076293945,53.56999969482422,123.87189483642578,125.7300033569336
2019-05-31,43.76750183105469,52.02999877929688,121.40535736083984,123.68000030517578
2019-06-03,43.32500076293945,51.77999877929688,122.62906646728516,119.83999633789062
2019-06-04,44.90999984741211,53.22999954223633,126.85468292236328,123.16000366210938
2019-06-05,45.6349983215332,54.75,125.70745849609376,125.83000183105467
2019-06-06,46.30500030517578,55.09999847412109,126.40535736083984,127.81999969482422
2019-06-07,47.53749847412109,55.93000030517578,127.44741821289062,131.39999389648438
2019-06-10,48.14500045776367,56.41999816894531,128.8145294189453,132.60000610351562
2019-06-11,48.70249938964844,57.11000061035156,129.9713134765625,132.10000610351562
2019-06-12,48.54750061035156,55.86000061035156,128.93881225585938,131.49000549316406
